Minute von Zeitstempel;Summe endverbrauchte Energie;Zeitstempel;Summe produzierte Energie;Summe verbrauchte Energie
2. März 2011 11:00;2245982;02.03.2011 11:00:00;2022824;2398014
28. Januar 2010 14:00;2258000;28.01.2010 14:00:00;2075085;2398050
17. Februar 2010 12:00;2264433;17.02.2010 12:00:00;2438669;2398104
16. Februar 2010 08:30;2251113;16.02.2010 08:30:00;2484540;2398157
14. Januar 2010 18:15;2267116;14.01.2010 18:15:00;2545209;2398192
1. Februar 2010 17:45;2252935;01.02.2010 17:45:00;2633580;2398209
2. Februar 2010 09:00;2262978;02.02.2010 09:00:00;2364527;2398268
10. März 2010 11:15;2255578;10.03.2010 11:15:00;2494053;2398352
18. Januar 2021 10:45;2269213;18.01.2021 10:45:00;2649435;2398364
2. Februar 2011 13:15;2257312;02.02.2011 13:15:00;1940963;2398380
2. Februar 2011 13:45;2256743;02.02.2011 13:45:00;1936462;2398387
24. Februar 2011 09:00;2246944;24.02.2011 09:00:00;2051539;2398402
29. Januar 2010 09:30;2254804;29.01.2010 09:30:00;2373188;2398424
11. März 2010 09:30;2256114;11.03.2010 09:30:00;2480142;2398433
13. Dezember 2010 14:00;2275565;13.12.2010 14:00:00;2514869;2398450
19. Januar 2011 10:30;2261738;19.01.2011 10:30:00;2435751;2398527
3. Februar 2010 09:30;2250218;03.02.2010 09:30:00;2379576;2398534
24. November 2010 11:30;2260277;24.11.2010 11:30:00;2488174;2398570
26. Januar 2011 19:15;2263905;26.01.2011 19:15:00;2291799;2398596
5. Dezember 2019 10:30;2273118;05.12.2019 10:30:00;2631936;2398622
12. Januar 2010 18:45;2262819;12.01.2010 18:45:00;2833634;2398630
4. Februar 2011 10:15;2256025;04.02.2011 10:15:00;2226072;2398643
19. Januar 2021 11:30;2248296;19.01.2021 11:30:00;2800650;2398810
11. Januar 2010 11:15;2267107;11.01.2010 11:15:00;2709799;2398868
5. Januar 2011 19:00;2258340;05.01.2011 19:00:00;2599142;2398882
22. Januar 2020 09:15;2271527;22.01.2020 09:15:00;3338446;2398913
22. Februar 2011 12:15;2247816;22.02.2011 12:15:00;1956482;2399107
1. März 2011 11:00;2254015;01.03.2011 11:00:00;2024861;2399129
21. Januar 2010 10:15;2256174;21.01.2010 10:15:00;2255538;2399137
3. Dezember 2010 14:30;2264906;03.12.2010 14:30:00;2720104;2399163
9. März 2010 09:00;2263500;09.03.2010 09:00:00;2423336;2399239
19. Januar 2010 09:45;2256507;19.01.2010 09:45:00;2349816;2399241
21. Januar 2011 13:30;2263208;21.01.2011 13:30:00;2120512;2399252
25. Januar 2011 07:45;2262166;25.01.2011 07:45:00;2491020;2399313
14. Januar 2021 14:30;2216708;14.01.2021 14:30:00;2375183;2399444
19. Januar 2011 18:00;2266714;19.01.2011 18:00:00;2420989;2399452
1. Februar 2010 11:30;2268446;01.02.2010 11:30:00;2551685;2399459
25. Januar 2010 10:15;2259435;25.01.2010 10:15:00;2608607;2399498
12. Januar 2011 18:15;2255316;12.01.2011 18:15:00;2176119;2399563
29. November 2010 08:45;2253900;29.11.2010 08:45:00;2517162;2399583
16. Februar 2011 10:45;2258062;16.02.2011 10:45:00;2337439;2399627
13. Januar 2010 18:45;2257785;13.01.2010 18:45:00;2315771;2399628
26. Januar 2021 08:30;2270262;26.01.2021 08:30:00;2941327;2399679
26. Januar 2010 09:15;2259919;26.01.2010 09:15:00;2746778;2399714
3. Februar 2011 07:45;2245626;03.02.2011 07:45:00;2115746;2399723
11. Dezember 2019 10:30;2270820;11.12.2019 10:30:00;3035402;2399752
11. Januar 2011 12:00;2263527;11.01.2011 12:00:00;2151404;2399798
20. Dezember 2010 17:15;2267457;20.12.2010 17:15:00;3092220;2399824
9. März 2010 09:15;2257133;09.03.2010 09:15:00;2569910;2399898
11. Dezember 2019 11:00;2271326;11.12.2019 11:00:00;3000823;2400005
11. März 2010 19:00;2261574;11.03.2010 19:00:00;2375976;2400007
24. Januar 2020 09:30;2274354;24.01.2020 09:30:00;3157456;2400067
1. Dezember 2020 08:45;2257656;01.12.2020 08:45:00;2717373;2400136
8. Dezember 2020 18:15;2224786;08.12.2020 18:15:00;2298115;2400153
19. Januar 2010 11:00;2256525;19.01.2010 11:00:00;2363835;2400178
11. Januar 2010 12:15;2265564;11.01.2010 12:15:00;2612965;2400186
21. Februar 2011 11:15;2252025;21.02.2011 11:15:00;1948142;2400280
20. Dezember 2010 17:30;2272274;20.12.2010 17:30:00;3119804;2400317
18. Februar 2011 11:45;2261322;18.02.2011 11:45:00;2376252;2400320
31. Januar 2011 17:30;2265483;31.01.2011 17:30:00;2885692;2400325
10. Dezember 2010 13:15;2270502;10.12.2010 13:15:00;2154961;2400332
2. Dezember 2020 10:00;2267927;02.12.2020 10:00:00;2887815;2400352
2. März 2011 11:45;2246350;02.03.2011 11:45:00;2027080;2400408
13. Dezember 2010 16:45;2271069;13.12.2010 16:45:00;2615880;2400492
13. Dezember 2019 10:15;2260923;13.12.2019 10:15:00;3096978;2400610
2. Februar 2011 12:30;2262802;02.02.2011 12:30:00;1996114;2400619
2. Februar 2010 09:30;2261011;02.02.2010 09:30:00;2501778;2400650
26. Januar 2021 11:15;2251155;26.01.2021 11:15:00;2782220;2400663
11. Dezember 2020 13:45;2261321;11.12.2020 13:45:00;2315851;2400666
5. Januar 2011 17:30;2271096;05.01.2011 17:30:00;2706425;2400670
13. Januar 2010 10:15;2270475;13.01.2010 10:15:00;2272759;2400692
5. Dezember 2019 09:45;2274084;05.12.2019 09:45:00;2722774;2400763
20. Januar 2021 11:45;2271182;20.01.2021 11:45:00;2388957;2400810
9. Dezember 2020 14:45;2263585;09.12.2020 14:45:00;2687262;2400861
18. Januar 2021 10:30;2272496;18.01.2021 10:30:00;2666159;2400896
18. Januar 2021 18:30;2278482;18.01.2021 18:30:00;2934504;2400978
11. Januar 2010 09:30;2270172;11.01.2010 09:30:00;2782007;2401027
1. Dezember 2020 18:30;2268091;01.12.2020 18:30:00;3047776;2401059
16. Dezember 2010 15:00;2272714;16.12.2010 15:00:00;2340225;2401098
27. Januar 2010 13:45;2262756;27.01.2010 13:45:00;2373676;2401159
21. Februar 2011 10:15;2255150;21.02.2011 10:15:00;1975423;2401168
21. Januar 2010 09:45;2256387;21.01.2010 09:45:00;2241972;2401180
12. Februar 2021 15:00;2222430;12.02.2021 15:00:00;2252329;2401191
1. Februar 2011 15:30;2260438;01.02.2011 15:30:00;2676141;2401205
16. Dezember 2010 16:00;2270588;16.12.2010 16:00:00;2323964;2401342
16. Februar 2011 11:00;2265923;16.02.2011 11:00:00;2346324;2401346
25. Januar 2011 13:15;2269250;25.01.2011 13:15:00;2158113;2401370
10. Dezember 2010 13:45;2269474;10.12.2010 13:45:00;2148221;2401374
19. Februar 2010 12:00;2257122;19.02.2010 12:00:00;2173263;2401420
7. Dezember 2020 12:00;2276510;07.12.2020 12:00:00;2736317;2401428
29. November 2010 11:30;2256951;29.11.2010 11:30:00;2629627;2401461
19. Februar 2010 11:45;2259754;19.02.2010 11:45:00;2194914;2401510
28. Januar 2020 10:45;2261673;28.01.2020 10:45:00;2473891;2401512
4. Februar 2011 10:00;2263286;04.02.2011 10:00:00;2260000;2401591
3. Januar 2011 19:00;2272675;03.01.2011 19:00:00;2598083;2401594
15. Dezember 2020 12:00;2260442;15.12.2020 12:00:00;2531797;2401633
26. Januar 2010 08:30;2258076;26.01.2010 08:30:00;2699008;2401743
1. Dezember 2020 09:00;2259447;01.12.2020 09:00:00;2764470;2401817
30. November 2020 11:00;2279121;30.11.2020 11:00:00;2517553;2401836
4. Januar 2011 09:45;2272116;04.01.2011 09:45:00;2126006;2401857
10. Dezember 2020 08:30;2278711;10.12.2020 08:30:00;2674725;2401916
2. Dezember 2020 18:30;2272096;02.12.2020 18:30:00;3135333;2402023
24. Februar 2011 09:30;2251374;24.02.2011 09:30:00;1987296;2402043
27. Januar 2011 19:15;2273117;27.01.2011 19:15:00;2210412;2402094
19. Januar 2010 09:00;2259382;19.01.2010 09:00:00;2312753;2402110
20. Januar 2010 18:30;2256620;20.01.2010 18:30:00;2626845;2402126
2. Februar 2010 11:00;2262378;02.02.2010 11:00:00;2472217;2402145
27. Januar 2021 18:45;2258491;27.01.2021 18:45:00;3210640;2402359
14. Dezember 2010 07:30;2260997;14.12.2010 07:30:00;2769853;2402362
11. Februar 2021 08:15;2266790;11.02.2021 08:15:00;2992137;2402375
28. Januar 2010 08:15;2263844;28.01.2010 08:15:00;2386749;2402418
6. Dezember 2010 16:30;2270678;06.12.2010 16:30:00;2924314;2402582
18. Januar 2021 18:15;2280824;18.01.2021 18:15:00;2915570;2402591
9. März 2010 19:00;2264751;09.03.2010 19:00:00;2365750;2402600
23. Februar 2011 09:30;2258279;23.02.2011 09:30:00;2113923;2402646
9. März 2010 08:45;2258971;09.03.2010 08:45:00;2419077;2402692
6. Dezember 2019 09:00;2269084;06.12.2019 09:00:00;3368373;2402804
13. Januar 2010 09:00;2271453;13.01.2010 09:00:00;2183008;2402814
25. Januar 2010 18:15;2260066;25.01.2010 18:15:00;2858968;2402859
21. Januar 2010 12:00;2266698;21.01.2010 12:00:00;2265356;2402898
14. Januar 2021 17:00;2199767;14.01.2021 17:00:00;2685695;2403015
25. Januar 2021 12:15;2277552;25.01.2021 12:15:00;2615086;2403039
24. Februar 2011 18:15;2248817;24.02.2011 18:15:00;2217714;2403113
13. Dezember 2010 08:15;2267226;13.12.2010 08:15:00;2689324;2403141
11. Februar 2010 12:15;2271390;11.02.2010 12:15:00;2366291;2403181
16. Februar 2010 19:00;2269643;16.02.2010 19:00:00;2564114;2403183
12. Januar 2010 11:30;2264353;12.01.2010 11:30:00;2883631;2403197
28. Januar 2011 18:00;2272477;28.01.2011 18:00:00;2358413;2403197
19. Januar 2021 10:45;2252212;19.01.2021 10:45:00;2843781;2403290
24. Januar 2011 12:30;2259242;24.01.2011 12:30:00;2575534;2403304
17. Januar 2011 11:45;2271808;17.01.2011 11:45:00;2210147;2403354
1. Dezember 2010 08:00;2261159;01.12.2010 08:00:00;2512411;2403374
11. Februar 2010 18:00;2262494;11.02.2010 18:00:00;2613556;2403454
1. Dezember 2020 18:15;2269964;01.12.2020 18:15:00;3043324;2403488
24. Januar 2020 08:30;2279542;24.01.2020 08:30:00;3210027;2403505
24. Februar 2011 11:15;2252938;24.02.2011 11:15:00;1955620;2403514
9. März 2010 13:30;2269121;09.03.2010 13:30:00;1969487;2403584
28. Januar 2021 09:15;2220000;28.01.2021 09:15:00;2709040;2403642
30. November 2010 19:30;2266571;30.11.2010 19:30:00;2835976;2403656
3. Dezember 2010 19:30;2258094;03.12.2010 19:30:00;2782264;2403660
9. Dezember 2010 17:00;2276647;09.12.2010 17:00:00;2568554;2403666
16. Dezember 2010 13:00;2275496;16.12.2010 13:00:00;2303432;2403732
17. Dezember 2010 16:45;2271747;17.12.2010 16:45:00;2643068;2403742
10. März 2010 09:30;2262489;10.03.2010 09:30:00;2646551;2403744
1. Februar 2011 16:45;2262102;01.02.2011 16:45:00;2643335;2403752
8. Februar 2010 12:00;2263355;08.02.2010 12:00:00;2430547;2403852
26. Januar 2010 13:30;2264063;26.01.2010 13:30:00;2635669;2403855
12. Februar 2010 08:30;2265659;12.02.2010 08:30:00;2495585;2403877
13. Dezember 2010 14:15;2269912;13.12.2010 14:15:00;2457025;2403888
9. Dezember 2020 14:15;2264323;09.12.2020 14:15:00;2689879;2403927
12. Januar 2021 08:00;2271985;12.01.2021 08:00:00;2564403;2403982
31. Januar 2011 13:00;2268531;31.01.2011 13:00:00;2652685;2404035
19. Januar 2010 10:45;2261634;19.01.2010 10:45:00;2371566;2404038
17. Dezember 2010 07:45;2263151;17.12.2010 07:45:00;2574026;2404080
19. Januar 2010 10:00;2257911;19.01.2010 10:00:00;2351194;2404163
29. Januar 2021 11:45;2186196;29.01.2021 11:45:00;2205539;2404312
18. Januar 2021 18:00;2283369;18.01.2021 18:00:00;2759682;2404329
24. Januar 2020 10:30;2280975;24.01.2020 10:30:00;2937652;2404387
25. Januar 2011 13:30;2270344;25.01.2011 13:30:00;2152974;2404389
2. Dezember 2010 14:15;2255473;02.12.2010 14:15:00;2875824;2404422
2. Dezember 2020 17:00;2276165;02.12.2020 17:00:00;3130089;2404423
26. Januar 2021 12:15;2255829;26.01.2021 12:15:00;2766190;2404495
26. Januar 2011 17:45;2273448;26.01.2011 17:45:00;2568741;2404510
25. Februar 2011 10:45;2262708;25.02.2011 10:45:00;1910044;2404524
19. Januar 2021 11:00;2252573;19.01.2021 11:00:00;2841752;2404587
1. Februar 2010 19:15;2263950;01.02.2010 19:15:00;2673171;2404588
12. Januar 2021 17:00;2257763;12.01.2021 17:00:00;2878002;2404598
31. Januar 2011 15:00;2263701;31.01.2011 15:00:00;2871121;2404683
3. Februar 2010 09:45;2262215;03.02.2010 09:45:00;2389128;2404686
28. Januar 2011 18:15;2269770;28.01.2011 18:15:00;2389489;2404753
20. Januar 2011 17:30;2261661;20.01.2011 17:30:00;2544863;2404791
6. Dezember 2010 13:30;2273106;06.12.2010 13:30:00;2712145;2404885
26. Januar 2010 19:15;2263514;26.01.2010 19:15:00;2810642;2404898
10. Februar 2021 11:45;2283353;10.02.2021 11:45:00;2988138;2404958
23. Februar 2011 08:45;2261043;23.02.2011 08:45:00;2105220;2405002
25. Januar 2010 10:30;2268291;25.01.2010 10:30:00;2625201;2405036
4. Januar 2011 11:45;2277504;04.01.2011 11:45:00;2115723;2405057
26. November 2010 10:15;2263344;26.11.2010 10:15:00;2752284;2405099
21. Januar 2010 10:00;2266026;21.01.2010 10:00:00;2257667;2405099
30. November 2010 14:15;2270455;30.11.2010 14:15:00;2570481;2405100
6. Dezember 2010 14:15;2275976;06.12.2010 14:15:00;2707475;2405107
20. Dezember 2010 17:45;2273919;20.12.2010 17:45:00;3127391;2405112
23. Februar 2011 09:45;2265560;23.02.2011 09:45:00;2110922;2405114
2. Februar 2011 19:30;2264972;02.02.2011 19:30:00;2388658;2405126
28. Januar 2010 18:45;2268918;28.01.2010 18:45:00;2736688;2405186
15. Februar 2021 08:30;2280244;15.02.2021 08:30:00;2608730;2405218
24. Januar 2020 10:15;2280761;24.01.2020 10:15:00;2959526;2405262
9. Dezember 2020 14:30;2267878;09.12.2020 14:30:00;2696950;2405295
11. Februar 2021 13:45;2244919;11.02.2021 13:45:00;2315077;2405335
22. Januar 2020 10:45;2280566;22.01.2020 10:45:00;3353227;2405427
20. Dezember 2010 18:15;2271666;20.12.2010 18:15:00;3054004;2405433
11. Januar 2010 09:00;2269147;11.01.2010 09:00:00;2655985;2405505
6. Dezember 2010 14:00;2277720;06.12.2010 14:00:00;2711422;2405508
1. Dezember 2020 17:15;2274269;01.12.2020 17:15:00;2953778;2405537
9. März 2010 09:30;2261866;09.03.2010 09:30:00;2560482;2405565
20. Januar 2011 08:00;2265341;20.01.2011 08:00:00;2282603;2405575
1. Dezember 2020 09:15;2261666;01.12.2020 09:15:00;2883134;2405633
4. Dezember 2020 11:30;2267065;04.12.2020 11:30:00;2783201;2405683
5. Februar 2010 10:15;2259612;05.02.2010 10:15:00;2306597;2405711
25. Januar 2010 10:45;2264861;25.01.2010 10:45:00;2632751;2405725
10. März 2010 19:00;2260893;10.03.2010 19:00:00;2586390;2405823
3. Dezember 2010 13:15;2273655;03.12.2010 13:15:00;2842844;2405854
29. November 2010 09:45;2259420;29.11.2010 09:45:00;2656971;2405871
12. Januar 2021 16:00;2263507;12.01.2021 16:00:00;2801655;2405872
10. Dezember 2010 13:30;2276976;10.12.2010 13:30:00;2156542;2406053
19. Januar 2010 10:30;2258283;19.01.2010 10:30:00;2373049;2406064
9. März 2010 13:45;2268024;09.03.2010 13:45:00;1974175;2406116
9. Dezember 2020 13:00;2267347;09.12.2020 13:00:00;2635557;2406223
28. Januar 2010 13:30;2268272;28.01.2010 13:30:00;2083447;2406308
11. Januar 2010 09:15;2271434;11.01.2010 09:15:00;2777305;2406398
11. März 2010 09:45;2273725;11.03.2010 09:45:00;2492586;2406416
21. Januar 2020 08:15;2283755;21.01.2020 08:15:00;3213581;2406453
8. Dezember 2020 17:30;2222562;08.12.2020 17:30:00;2460475;2406493
13. Dezember 2010 19:45;2268948;13.12.2010 19:45:00;2895189;2406515
28. Januar 2020 11:30;2265617;28.01.2020 11:30:00;2700938;2406529
3. Februar 2010 10:15;2260060;03.02.2010 10:15:00;2502981;2406546
2. Februar 2011 07:45;2259211;02.02.2011 07:45:00;2162203;2406547
1. Februar 2011 17:00;2259913;01.02.2011 17:00:00;2681320;2406573
12. Januar 2010 17:30;2276114;12.01.2010 17:30:00;2759127;2406577
27. Januar 2010 13:30;2271585;27.01.2010 13:30:00;2379207;2406579
19. Januar 2011 11:30;2271215;19.01.2011 11:30:00;2375207;2406615
3. Dezember 2010 13:45;2273185;03.12.2010 13:45:00;2845351;2406631
12. Januar 2021 17:15;2257725;12.01.2021 17:15:00;3037995;2406783
2. Dezember 2020 17:30;2275465;02.12.2020 17:30:00;3164770;2406802
18. Januar 2021 10:15;2274182;18.01.2021 10:15:00;2708994;2406837
24. Januar 2011 13:15;2264805;24.01.2011 13:15:00;2507288;2406856
6. Dezember 2010 19:00;2266664;06.12.2010 19:00:00;2949302;2406883
28. Januar 2021 09:00;2219796;28.01.2021 09:00:00;2731070;2406915
12. Januar 2021 16:15;2263843;12.01.2021 16:15:00;2832569;2406921
2. Dezember 2020 17:15;2279925;02.12.2020 17:15:00;3150002;2406978
11. März 2010 12:15;2269959;11.03.2010 12:15:00;2207963;2406988
2. Februar 2010 10:15;2269457;02.02.2010 10:15:00;2491102;2407010
21. Januar 2020 08:00;2281636;21.01.2020 08:00:00;3064032;2407050
11. Februar 2010 09:15;2266262;11.02.2010 09:15:00;2499274;2407153
12. Februar 2010 12:15;2268639;12.02.2010 12:15:00;2367376;2407167
31. Januar 2011 08:00;2263171;31.01.2011 08:00:00;2799606;2407217
23. Februar 2011 09:00;2270383;23.02.2011 09:00:00;2113911;2407323
15. Februar 2010 09:00;2276637;15.02.2010 09:00:00;2504539;2407363
23. Februar 2011 10:15;2261406;23.02.2011 10:15:00;2114263;2407406
22. Januar 2020 10:15;2283295;22.01.2020 10:15:00;3343244;2407413
30. November 2010 16:15;2276026;30.11.2010 16:15:00;2733824;2407426
4. Januar 2011 19:15;2268558;04.01.2011 19:15:00;2616277;2407450
8. Januar 2010 11:45;2265297;08.01.2010 11:45:00;2536709;2407472
12. Januar 2010 09:45;2273775;12.01.2010 09:45:00;2958652;2407531
16. März 2010 12:00;2261533;16.03.2010 12:00:00;2087545;2407536
3. Februar 2011 12:15;2250415;03.02.2011 12:15:00;1938406;2407586
10. Februar 2010 18:15;2267135;10.02.2010 18:15:00;2611547;2407598
26. Januar 2010 09:00;2267680;26.01.2010 09:00:00;2711640;2407627
10. Februar 2010 09:00;2261967;10.02.2010 09:00:00;2518948;2407630
14. Januar 2021 14:15;2223666;14.01.2021 14:15:00;2368996;2407687
27. Januar 2021 15:45;2225685;27.01.2021 15:45:00;2838243;2407725
14. Januar 2021 11:15;2228605;14.01.2021 11:15:00;2348837;2407872
5. Februar 2010 10:00;2262871;05.02.2010 10:00:00;2308757;2407940
1. Dezember 2020 17:30;2273884;01.12.2020 17:30:00;2998737;2407957
14. Januar 2010 12:00;2268082;14.01.2010 12:00:00;2304299;2407963
12. Januar 2021 19:00;2258772;12.01.2021 19:00:00;3144955;2407999
1. Februar 2010 08:30;2277864;01.02.2010 08:30:00;2343296;2408019
22. Januar 2010 09:45;2264481;22.01.2010 09:45:00;2122064;2408025
20. Januar 2011 12:15;2270020;20.01.2011 12:15:00;2195846;2408042
20. Januar 2010 09:15;2262173;20.01.2010 09:15:00;2165884;2408074
26. Januar 2021 08:45;2280164;26.01.2021 08:45:00;2943338;2408117
13. Januar 2010 18:30;2275079;13.01.2010 18:30:00;2334756;2408212
10. März 2010 09:00;2263626;10.03.2010 09:00:00;2583351;2408313
4. Februar 2011 09:00;2269877;04.02.2011 09:00:00;2214468;2408332
2. Dezember 2010 14:00;2259857;02.12.2010 14:00:00;2720766;2408348
16. März 2010 11:45;2268273;16.03.2010 11:45:00;2109890;2408416
10. Februar 2010 19:15;2266786;10.02.2010 19:15:00;2522438;2408468
22. Januar 2020 08:30;2278094;22.01.2020 08:30:00;3336407;2408492
14. Januar 2021 14:00;2225439;14.01.2021 14:00:00;2288321;2408499
29. November 2010 09:00;2261891;29.11.2010 09:00:00;2532851;2408541
26. Januar 2010 13:45;2274092;26.01.2010 13:45:00;2654493;2408550
26. November 2010 11:00;2271836;26.11.2010 11:00:00;2744783;2408558
18. Januar 2021 10:00;2273173;18.01.2021 10:00:00;2786394;2408646
8. Dezember 2020 17:45;2222264;08.12.2020 17:45:00;2449350;2408693
24. Januar 2011 19:30;2265042;24.01.2011 19:30:00;2751298;2408704
12. März 2010 12:00;2278409;12.03.2010 12:00:00;2213464;2408735
6. Dezember 2010 08:45;2274398;06.12.2010 08:45:00;2572465;2408751
29. Januar 2010 10:00;2268865;29.01.2010 10:00:00;2389322;2408774
12. Januar 2010 10:45;2273545;12.01.2010 10:45:00;2962879;2408786
4. Januar 2011 10:45;2282405;04.01.2011 10:45:00;2167308;2408796
24. Februar 2011 18:30;2263529;24.02.2011 18:30:00;2245130;2408820
11. Januar 2021 17:30;2278461;11.01.2021 17:30:00;2852473;2408821
28. Januar 2010 18:00;2266025;28.01.2010 18:00:00;2479114;2408837
11. Januar 2010 19:00;2268371;11.01.2010 19:00:00;2636935;2408874
27. Januar 2010 17:45;2267884;27.01.2010 17:45:00;2630949;2408886
5. Februar 2010 11:00;2270204;05.02.2010 11:00:00;2308703;2408889
9. Dezember 2010 19:15;2283021;09.12.2010 19:15:00;2696105;2408893
16. Februar 2010 18:30;2275442;16.02.2010 18:30:00;2585365;2408973
12. Februar 2021 18:00;2282548;12.02.2021 18:00:00;2832636;2408991
9. Dezember 2020 18:45;2266431;09.12.2020 18:45:00;2797801;2409309
20. Januar 2011 19:15;2268457;20.01.2011 19:15:00;2466714;2409424
12. Februar 2010 19:00;2268555;12.02.2010 19:00:00;2660770;2409428
15. Dezember 2010 20:15;2267483;15.12.2010 20:15:00;2604356;2409471
29. Januar 2010 09:45;2266325;29.01.2010 09:45:00;2389625;2409489
2. Dezember 2020 11:15;2261935;02.12.2020 11:15:00;3001708;2409519
27. Januar 2010 19:15;2268217;27.01.2010 19:15:00;2595301;2409542
1. März 2011 12:00;2262595;01.03.2011 12:00:00;2015523;2409548
13. Januar 2010 10:00;2266487;13.01.2010 10:00:00;2264656;2409555
15. Februar 2010 09:15;2275747;15.02.2010 09:15:00;2520760;2409633
2. Dezember 2010 19:45;2265582;02.12.2010 19:45:00;2999143;2409644
1. Dezember 2020 13:15;2275402;01.12.2020 13:15:00;2576199;2409730
