Minute von Zeitstempel;Summe endverbrauchte Energie;Zeitstempel;Summe produzierte Energie;Summe verbrauchte Energie
7. Februar 2012 12:00;2498654;07.02.2012 12:00:00;2610943;2641093
8. Februar 2012 08:45;2494219;08.02.2012 08:45:00;2711727;2642275
6. Februar 2012 11:00;2500727;06.02.2012 11:00:00;2689860;2643102
6. Februar 2012 18:30;2498813;06.02.2012 18:30:00;2820152;2643244
7. Februar 2012 09:15;2501253;07.02.2012 09:15:00;2590624;2643511
6. Februar 2012 10:15;2498902;06.02.2012 10:15:00;2703518;2644014
8. Februar 2012 09:15;2495109;08.02.2012 09:15:00;2739389;2644101
7. Februar 2012 08:30;2502336;07.02.2012 08:30:00;2511693;2645288
6. Februar 2012 09:45;2503547;06.02.2012 09:45:00;2686972;2652411
8. Februar 2012 09:00;2500602;08.02.2012 09:00:00;2722770;2652669
8. Februar 2012 19:00;2503366;08.02.2012 19:00:00;2757684;2652968
8. Februar 2012 11:00;2502982;08.02.2012 11:00:00;2729022;2653371
7. Februar 2012 09:30;2505586;07.02.2012 09:30:00;2611984;2653615
8. Februar 2012 11:45;2497542;08.02.2012 11:45:00;2719842;2653980
8. Februar 2012 09:30;2505791;08.02.2012 09:30:00;2760199;2655184
6. Februar 2012 10:30;2505143;06.02.2012 10:30:00;2706115;2655762
7. Februar 2012 18:00;2504064;07.02.2012 18:00:00;2664229;2656561
7. Februar 2012 11:45;2517800;07.02.2012 11:45:00;2629512;2657806
7. Februar 2012 09:00;2518938;07.02.2012 09:00:00;2539123;2659309
6. Februar 2012 10:00;2511941;06.02.2012 10:00:00;2704339;2662842
8. Februar 2012 18:45;2515242;08.02.2012 18:45:00;2763453;2662876
7. Februar 2012 08:45;2517384;07.02.2012 08:45:00;2530119;2665452
7. Februar 2012 10:30;2519176;07.02.2012 10:30:00;2568726;2666938
8. Februar 2012 18:30;2508271;08.02.2012 18:30:00;2756849;2667210
8. Februar 2012 09:45;2513887;08.02.2012 09:45:00;2768916;2667320
7. Februar 2012 10:45;2527782;07.02.2012 10:45:00;2573874;2667530
7. Februar 2012 19:15;2522406;07.02.2012 19:15:00;2738339;2668362
8. Februar 2012 18:15;2521497;08.02.2012 18:15:00;2744316;2669010
8. Februar 2012 10:30;2515693;08.02.2012 10:30:00;2751207;2669999
8. Februar 2012 10:45;2519198;08.02.2012 10:45:00;2748573;2670490
7. Februar 2012 11:00;2525006;07.02.2012 11:00:00;2574313;2672141
7. Februar 2012 10:15;2527622;07.02.2012 10:15:00;2589997;2673221
8. Februar 2012 10:15;2519296;08.02.2012 10:15:00;2757606;2674908
7. Februar 2012 19:00;2527250;07.02.2012 19:00:00;2752966;2675898
7. Februar 2012 09:45;2535478;07.02.2012 09:45:00;2638707;2680108
7. Februar 2012 18:45;2534478;07.02.2012 18:45:00;2764465;2686445
8. Februar 2012 10:00;2533352;08.02.2012 10:00:00;2788081;2686662
7. Februar 2012 10:00;2543703;07.02.2012 10:00:00;2643897;2692462
7. Februar 2012 18:15;2543705;07.02.2012 18:15:00;2754362;2694591
7. Februar 2012 18:30;2555975;07.02.2012 18:30:00;2779429;2702470
19. Januar 2017 07:45;2372188;19.01.2017 07:45:00;2402849;2512301
18. Januar 2016 18:15;2382523;18.01.2016 18:15:00;2857113;2512379
18. Januar 2017 19:15;2377299;18.01.2017 19:15:00;2353056;2513212
22. Februar 2018 10:15;2363971;22.02.2018 10:15:00;2493094;2513383
20. Januar 2017 13:30;2376213;20.01.2017 13:30:00;1982296;2513770
23. Februar 2018 12:00;2358329;23.02.2018 12:00:00;2513374;2513814
6. Dezember 2017 10:45;2308065;06.12.2017 10:45:00;2517793;2514092
2. März 2018 11:00;2373942;02.03.2018 11:00:00;2642999;2514288
28. Februar 2018 07:45;2376261;28.02.2018 07:45:00;2982392;2514304
17. Januar 2017 17:30;2375924;17.01.2017 17:30:00;2548449;2514456
20. Januar 2017 13:15;2379246;20.01.2017 13:15:00;2003302;2514567
19. Januar 2017 12:30;2378952;19.01.2017 12:30:00;2013861;2514663
18. Januar 2016 09:30;2378374;18.01.2016 09:30:00;2381846;2514718
18. Januar 2016 09:15;2379928;18.01.2016 09:15:00;2375979;2514745
26. Januar 2017 13:15;2382627;26.01.2017 13:15:00;1784463;2514749
24. Januar 2017 17:30;2373326;24.01.2017 17:30:00;2394770;2514803
24. Januar 2017 13:00;2366314;24.01.2017 13:00:00;2174897;2515145
20. Januar 2017 12:30;2381624;20.01.2017 12:30:00;2170716;2516561
16. Januar 2017 18:30;2372988;16.01.2017 18:30:00;2353908;2516598
18. Januar 2016 18:30;2380343;18.01.2016 18:30:00;2874814;2517134
22. Februar 2018 11:00;2362187;22.02.2018 11:00:00;2491403;2517414
24. Januar 2017 14:30;2378209;24.01.2017 14:30:00;1967246;2517579
1. März 2018 09:15;2383184;01.03.2018 09:15:00;2823365;2517672
22. Februar 2018 10:45;2364215;22.02.2018 10:45:00;2505440;2517701
19. Januar 2016 12:00;2376756;19.01.2016 12:00:00;2313460;2517801
23. Januar 2017 08:00;2375676;23.01.2017 08:00:00;2200954;2518160
26. Januar 2017 12:30;2383378;26.01.2017 12:30:00;1801662;2518201
19. Januar 2017 19:15;2381022;19.01.2017 19:15:00;2314884;2518496
27. Februar 2018 11:30;2370264;27.02.2018 11:30:00;3073104;2518559
16. Januar 2017 18:15;2383515;16.01.2017 18:15:00;2361176;2518873
19. Januar 2017 14:15;2378774;19.01.2017 14:15:00;1957507;2518881
17. Januar 2017 14:15;2381690;17.01.2017 14:15:00;2027405;2519345
17. Januar 2017 19:15;2381057;17.01.2017 19:15:00;2517658;2519441
18. Januar 2016 10:30;2386104;18.01.2016 10:30:00;2046877;2519489
19. Januar 2017 14:00;2386383;19.01.2017 14:00:00;1990761;2519518
26. Februar 2018 09:00;2381826;26.02.2018 09:00:00;2744360;2519578
23. Februar 2018 10:30;2367241;23.02.2018 10:30:00;2685776;2519650
22. Februar 2018 11:30;2345266;22.02.2018 11:30:00;2210583;2520118
17. Januar 2017 13:15;2388572;17.01.2017 13:15:00;1994073;2520182
26. Februar 2018 18:30;2372529;26.02.2018 18:30:00;2922381;2520510
16. Januar 2017 08:30;2378688;16.01.2017 08:30:00;2270614;2520539
2. März 2018 10:15;2381562;02.03.2018 10:15:00;2668102;2520539
20. Januar 2017 18:00;2378958;20.01.2017 18:00:00;2269897;2520808
20. Januar 2017 13:45;2383599;20.01.2017 13:45:00;1986784;2520872
26. Januar 2017 07:45;2381199;26.01.2017 07:45:00;2216875;2521197
19. Januar 2016 09:30;2366403;19.01.2016 09:30:00;2516215;2521797
12. Dezember 2017 12:00;2354101;12.12.2017 12:00:00;2917882;2521933
2. März 2018 10:30;2381621;02.03.2018 10:30:00;2658660;2522100
26. Februar 2018 09:45;2382961;26.02.2018 09:45:00;2663643;2522268
18. Januar 2016 10:15;2387150;18.01.2016 10:15:00;2085092;2522403
12. Dezember 2017 11:45;2355954;12.12.2017 11:45:00;2930792;2522415
23. Januar 2017 18:45;2379093;23.01.2017 18:45:00;2506789;2523178
18. Januar 2016 08:45;2384203;18.01.2016 08:45:00;2361234;2523275
16. Januar 2017 08:45;2378861;16.01.2017 08:45:00;2299566;2523679
19. Januar 2016 08:45;2372040;19.01.2016 08:45:00;2693417;2523880
22. Februar 2018 12:00;2349632;22.02.2018 12:00:00;2203202;2523938
1. März 2018 12:15;2384899;01.03.2018 12:15:00;2743325;2523958
20. Januar 2017 08:00;2389193;20.01.2017 08:00:00;2289761;2524123
24. Januar 2017 07:45;2373821;24.01.2017 07:45:00;2266943;2524517
26. Februar 2018 11:00;2378295;26.02.2018 11:00:00;2715364;2524702
16. Januar 2017 18:00;2381030;16.01.2017 18:00:00;2454257;2524824
18. Januar 2016 09:00;2387194;18.01.2016 09:00:00;2368301;2525287
19. Januar 2016 10:45;2376257;19.01.2016 10:45:00;2487120;2525412
26. Februar 2018 10:45;2380751;26.02.2018 10:45:00;2728464;2525869
26. Januar 2017 19:15;2384737;26.01.2017 19:15:00;2074042;2526059
24. Januar 2017 12:30;2375270;24.01.2017 12:30:00;2189021;2526089
1. März 2018 11:15;2387485;01.03.2018 11:15:00;2820416;2526148
19. Januar 2016 11:45;2379555;19.01.2016 11:45:00;2354125;2526161
18. Januar 2016 09:45;2387040;18.01.2016 09:45:00;2390141;2526426
28. Februar 2018 08:00;2388743;28.02.2018 08:00:00;3011227;2526734
19. Januar 2016 10:30;2374375;19.01.2016 10:30:00;2487370;2526745
27. Februar 2018 18:30;2387669;27.02.2018 18:30:00;3152594;2527179
18. Januar 2017 12:45;2390074;18.01.2017 12:45:00;2029677;2527590
19. Januar 2016 11:00;2376293;19.01.2016 11:00:00;2476244;2528345
18. Januar 2017 14:15;2389011;18.01.2017 14:15:00;1924051;2528403
25. Januar 2017 14:45;2392138;25.01.2017 14:45:00;1958622;2528628
19. Januar 2017 19:00;2391341;19.01.2017 19:00:00;2492361;2529407
19. Januar 2017 13:15;2393835;19.01.2017 13:15:00;2010357;2529416
22. Februar 2018 11:45;2353188;22.02.2018 11:45:00;2226541;2529429
24. Januar 2017 14:15;2389790;24.01.2017 14:15:00;1987603;2529826
26. Februar 2018 10:00;2387608;26.02.2018 10:00:00;2680529;2530030
18. Januar 2017 13:00;2391506;18.01.2017 13:00:00;1987186;2530062
6. Dezember 2017 10:30;2321225;06.12.2017 10:30:00;2514856;2530102
27. Februar 2018 08:00;2381709;27.02.2018 08:00:00;3079442;2530144
19. Januar 2016 09:00;2373263;19.01.2016 09:00:00;2688859;2531065
17. Januar 2017 14:00;2398183;17.01.2017 14:00:00;1986131;2531267
18. Januar 2017 17:30;2392950;18.01.2017 17:30:00;2339061;2531447
26. Januar 2017 17:45;2390391;26.01.2017 17:45:00;2199747;2531751
18. Januar 2016 10:00;2396121;18.01.2016 10:00:00;2367078;2532131
25. Januar 2017 19:15;2391079;25.01.2017 19:15:00;2412744;2532192
19. Januar 2016 10:15;2379209;19.01.2016 10:15:00;2493755;2532305
27. Februar 2018 19:15;2394824;27.02.2018 19:15:00;3211249;2532710
24. Januar 2017 19:00;2387704;24.01.2017 19:00:00;2476993;2533082
1. März 2018 09:30;2397294;01.03.2018 09:30:00;2833679;2533240
26. Januar 2017 13:30;2400189;26.01.2017 13:30:00;1795720;2534183
20. Januar 2017 12:15;2397949;20.01.2017 12:15:00;2201994;2534563
23. Januar 2017 18:00;2392000;23.01.2017 18:00:00;2414822;2534731
26. Februar 2018 19:00;2389710;26.02.2018 19:00:00;2947985;2534783
17. Januar 2017 08:00;2395970;17.01.2017 08:00:00;2324115;2535215
19. Januar 2017 13:45;2396799;19.01.2017 13:45:00;2008888;2535570
27. Januar 2017 10:45;2397473;27.01.2017 10:45:00;1991506;2535575
16. Januar 2017 09:30;2389980;16.01.2017 09:30:00;2408107;2535582
26. Februar 2018 10:15;2387062;26.02.2018 10:15:00;2724093;2535612
26. Februar 2018 19:15;2392973;26.02.2018 19:15:00;3103859;2535784
16. Januar 2017 09:00;2389137;16.01.2017 09:00:00;2329302;2535864
16. Januar 2017 09:15;2393666;16.01.2017 09:15:00;2395566;2536078
16. Januar 2017 11:45;2398033;16.01.2017 11:45:00;2334873;2536484
17. Januar 2017 17:45;2398194;17.01.2017 17:45:00;2560634;2536771
26. Januar 2017 13:45;2396570;26.01.2017 13:45:00;1797098;2537114
19. Januar 2016 09:45;2383877;19.01.2016 09:45:00;2528951;2537120
19. Januar 2016 10:00;2381404;19.01.2016 10:00:00;2525796;2537855
17. Januar 2017 13:45;2401531;17.01.2017 13:45:00;1989280;2538067
26. Februar 2018 10:30;2391063;26.02.2018 10:30:00;2730020;2538101
24. Januar 2017 17:45;2397132;24.01.2017 17:45:00;2431443;2538883
18. Januar 2017 14:00;2397563;18.01.2017 14:00:00;1917819;2538897
26. Februar 2018 18:45;2394047;26.02.2018 18:45:00;2967887;2538978
19. Januar 2017 13:30;2404282;19.01.2017 13:30:00;2012520;2539423
17. Januar 2017 13:30;2406220;17.01.2017 13:30:00;1988948;2539449
1. März 2018 11:30;2402122;01.03.2018 11:30:00;2843745;2539639
24. Januar 2017 13:15;2396537;24.01.2017 13:15:00;2059703;2539845
27. Januar 2017 08:15;2400099;27.01.2017 08:15:00;2141923;2540025
19. Januar 2017 17:45;2401323;19.01.2017 17:45:00;2253144;2540513
25. Januar 2017 17:45;2400591;25.01.2017 17:45:00;2338258;2540609
27. Februar 2018 19:00;2401362;27.02.2018 19:00:00;3180530;2540745
1. März 2018 09:45;2405124;01.03.2018 09:45:00;2823384;2540844
27. Januar 2017 11:00;2397990;27.01.2017 11:00:00;1987274;2541195
24. Januar 2017 14:00;2396090;24.01.2017 14:00:00;2028435;2541287
16. Januar 2017 12:00;2400436;16.01.2017 12:00:00;2330713;2541358
19. Januar 2017 18:45;2400678;19.01.2017 18:45:00;2522139;2541369
18. Januar 2017 12:30;2399365;18.01.2017 12:30:00;2004677;2541373
18. Januar 2017 13:30;2407793;18.01.2017 13:30:00;1958572;2542297
28. Februar 2018 11:00;2403655;28.02.2018 11:00:00;2988145;2542716
25. Januar 2017 12:45;2401658;25.01.2017 12:45:00;2081891;2543048
25. Januar 2017 14:30;2405755;25.01.2017 14:30:00;1977888;2543057
25. Januar 2017 13:00;2402598;25.01.2017 13:00:00;2071869;2543144
16. Januar 2017 11:00;2401812;16.01.2017 11:00:00;2322391;2543398
17. Januar 2017 19:00;2404535;17.01.2017 19:00:00;2587076;2543446
23. Januar 2017 18:30;2401187;23.01.2017 18:30:00;2523161;2544265
16. Januar 2017 10:00;2396571;16.01.2017 10:00:00;2411382;2544276
23. Januar 2017 11:15;2399293;23.01.2017 11:15:00;2447922;2544346
23. Januar 2017 11:30;2397023;23.01.2017 11:30:00;2427618;2544425
27. Februar 2018 11:45;2397720;27.02.2018 11:45:00;3087238;2544722
27. Februar 2018 18:45;2406042;27.02.2018 18:45:00;3179443;2544845
16. Januar 2017 10:15;2401011;16.01.2017 10:15:00;2343136;2545297
27. Januar 2017 09:30;2397251;27.01.2017 09:30:00;2110165;2545548
18. Januar 2017 13:15;2410270;18.01.2017 13:15:00;1960346;2546922
19. Januar 2017 12:15;2406843;19.01.2017 12:15:00;2066552;2547263
23. Januar 2017 18:15;2406268;23.01.2017 18:15:00;2518607;2547680
28. Februar 2018 08:15;2408228;28.02.2018 08:15:00;3015634;2547847
17. Januar 2017 12:15;2409532;17.01.2017 12:15:00;2148075;2547899
24. Januar 2017 12:15;2399346;24.01.2017 12:15:00;2239656;2548029
20. Januar 2017 08:15;2410124;20.01.2017 08:15:00;2382627;2548236
24. Januar 2017 13:45;2405150;24.01.2017 13:45:00;2047230;2548279
18. Januar 2017 19:00;2410492;18.01.2017 19:00:00;2509918;2548477
16. Januar 2017 10:30;2406980;16.01.2017 10:30:00;2328332;2548612
1. März 2018 12:00;2409059;01.03.2018 12:00:00;2852976;2548723
24. Januar 2017 13:30;2405703;24.01.2017 13:30:00;2043765;2548766
17. Januar 2017 11:15;2412408;17.01.2017 11:15:00;2358339;2549017
27. Februar 2018 12:00;2400542;27.02.2018 12:00:00;3085735;2549137
28. Februar 2018 10:45;2411915;28.02.2018 10:45:00;3003311;2549894
17. Januar 2017 08:15;2411385;17.01.2017 08:15:00;2456604;2550144
26. Januar 2017 18:45;2411772;26.01.2017 18:45:00;2320730;2550559
19. Januar 2017 08:00;2413043;19.01.2017 08:00:00;2455592;2550583
26. Januar 2017 12:15;2411074;26.01.2017 12:15:00;1852448;2550853
18. Januar 2017 08:00;2413413;18.01.2017 08:00:00;2351321;2551013
25. Januar 2017 14:15;2413392;25.01.2017 14:15:00;1988347;2551042
23. Januar 2017 08:15;2401241;23.01.2017 08:15:00;2281415;2551531
24. Januar 2017 08:00;2404718;24.01.2017 08:00:00;2312611;2551841
27. Januar 2017 09:15;2410396;27.01.2017 09:15:00;2136352;2552304
25. Januar 2017 14:00;2414769;25.01.2017 14:00:00;2001682;2554447
16. Januar 2017 09:45;2410178;16.01.2017 09:45:00;2429254;2554583
25. Januar 2017 19:00;2411756;25.01.2017 19:00:00;2440472;2555214
25. Januar 2017 13:15;2416343;25.01.2017 13:15:00;2016987;2555469
16. Januar 2017 10:45;2413871;16.01.2017 10:45:00;2329699;2555532
27. Januar 2017 08:30;2411577;27.01.2017 08:30:00;2151235;2555770
18. Januar 2017 13:45;2416737;18.01.2017 13:45:00;1954171;2555888
27. Februar 2018 08:15;2406452;27.02.2018 08:15:00;3045756;2555950
26. Januar 2017 19:00;2414038;26.01.2017 19:00:00;2299441;2556522
20. Januar 2017 11:30;2417267;20.01.2017 11:30:00;2295366;2556707
25. Januar 2017 12:30;2413668;25.01.2017 12:30:00;2095224;2556948
17. Januar 2017 18:45;2417094;17.01.2017 18:45:00;2604801;2557374
24. Januar 2017 18:45;2413413;24.01.2017 18:45:00;2500206;2557882
27. Januar 2017 09:00;2415476;27.01.2017 09:00:00;2158651;2558127
28. Februar 2018 10:15;2423493;28.02.2018 10:15:00;3007502;2558155
23. Januar 2017 08:30;2414116;23.01.2017 08:30:00;2309066;2558670
20. Januar 2017 11:15;2420302;20.01.2017 11:15:00;2305245;2560161
27. Februar 2018 08:30;2410004;27.02.2018 08:30:00;3048334;2560787
17. Januar 2017 11:30;2423495;17.01.2017 11:30:00;2360738;2561053
28. Februar 2018 08:30;2418661;28.02.2018 08:30:00;3027409;2561098
27. Januar 2017 10:15;2418669;27.01.2017 10:15:00;2036526;2561406
1. März 2018 10:00;2424510;01.03.2018 10:00:00;2826503;2561477
1. März 2018 11:45;2419500;01.03.2018 11:45:00;2860362;2561831
27. Januar 2017 08:45;2418307;27.01.2017 08:45:00;2158878;2561994
20. Januar 2017 08:30;2425687;20.01.2017 08:30:00;2409748;2562359
28. Februar 2018 09:15;2423089;28.02.2018 09:15:00;2970805;2562962
25. Januar 2017 08:00;2421505;25.01.2017 08:00:00;2251466;2563285
26. Januar 2017 18:00;2428952;26.01.2017 18:00:00;2245173;2563977
19. Januar 2017 18:30;2426260;19.01.2017 18:30:00;2531576;2564285
23. Januar 2017 09:30;2418534;23.01.2017 09:30:00;2350300;2565631
1. März 2018 10:45;2428673;01.03.2018 10:45:00;2817606;2565668
27. Januar 2017 10:00;2418492;27.01.2017 10:00:00;2140248;2565894
19. Januar 2017 11:15;2421569;19.01.2017 11:15:00;2310464;2566111
1. März 2018 10:15;2431304;01.03.2018 10:15:00;2823541;2566166
23. Januar 2017 11:45;2417984;23.01.2017 11:45:00;2465221;2566231
25. Januar 2017 18:45;2422594;25.01.2017 18:45:00;2447142;2566669
28. Februar 2018 10:30;2425100;28.02.2018 10:30:00;3011588;2566881
19. Januar 2017 11:30;2428357;19.01.2017 11:30:00;2297128;2567285
1. März 2018 11:00;2427891;01.03.2018 11:00:00;2812704;2567394
19. Januar 2017 18:15;2427765;19.01.2017 18:15:00;2511599;2567585
26. Januar 2017 11:15;2425391;26.01.2017 11:15:00;2067085;2567633
17. Januar 2017 18:00;2427766;17.01.2017 18:00:00;2591335;2567651
17. Januar 2017 08:30;2427130;17.01.2017 08:30:00;2491196;2567661
24. Januar 2017 18:15;2424014;24.01.2017 18:15:00;2503268;2567728
18. Januar 2017 11:30;2426573;18.01.2017 11:30:00;2196052;2567929
20. Januar 2017 12:00;2427892;20.01.2017 12:00:00;2299299;2567950
24. Januar 2017 11:15;2419094;24.01.2017 11:15:00;2388377;2568105
27. Januar 2017 10:30;2422000;27.01.2017 10:30:00;2013930;2568764
23. Januar 2017 09:15;2422198;23.01.2017 09:15:00;2358009;2568909
27. Januar 2017 09:45;2426929;27.01.2017 09:45:00;2156476;2569045
28. Februar 2018 09:45;2435153;28.02.2018 09:45:00;2961669;2569150
23. Januar 2017 12:00;2420614;23.01.2017 12:00:00;2454923;2569651
18. Januar 2017 17:45;2427614;18.01.2017 17:45:00;2378698;2569795
24. Januar 2017 18:00;2422681;24.01.2017 18:00:00;2469558;2569842
25. Januar 2017 13:30;2427820;25.01.2017 13:30:00;2021616;2570617
26. Januar 2017 08:00;2429819;26.01.2017 08:00:00;2280183;2571176
17. Januar 2017 12:00;2432778;17.01.2017 12:00:00;2361537;2571420
19. Januar 2017 08:15;2429685;19.01.2017 08:15:00;2589202;2572604
27. Februar 2018 10:45;2422473;27.02.2018 10:45:00;3053923;2572881
17. Januar 2017 18:30;2433323;17.01.2017 18:30:00;2621182;2573911
18. Januar 2017 12:15;2431019;18.01.2017 12:15:00;2045715;2574086
1. März 2018 10:30;2430599;01.03.2018 10:30:00;2825164;2574108
28. Februar 2018 09:30;2436360;28.02.2018 09:30:00;2975932;2574168
27. Februar 2018 08:45;2425083;27.02.2018 08:45:00;3063657;2574522
24. Januar 2017 18:30;2429066;24.01.2017 18:30:00;2509462;2575072
18. Januar 2017 18:45;2430359;18.01.2017 18:45:00;2525533;2575592
18. Januar 2017 18:30;2434307;18.01.2017 18:30:00;2553729;2575749
17. Januar 2017 09:00;2433586;17.01.2017 09:00:00;2498784;2575847
27. Februar 2018 09:30;2426944;27.02.2018 09:30:00;3025876;2575892
19. Januar 2017 18:00;2431711;19.01.2017 18:00:00;2323116;2576290
27. Februar 2018 11:00;2427230;27.02.2018 11:00:00;3045359;2577456
26. Januar 2017 18:30;2433832;26.01.2017 18:30:00;2347277;2577582
26. Januar 2017 11:30;2436991;26.01.2017 11:30:00;2060148;2577709
25. Januar 2017 13:45;2436467;25.01.2017 13:45:00;2029928;2578042
28. Februar 2018 08:45;2435633;28.02.2018 08:45:00;3039169;2578420
23. Januar 2017 08:45;2431634;23.01.2017 08:45:00;2336015;2578636
28. Februar 2018 09:00;2437090;28.02.2018 09:00:00;3034144;2578771
18. Januar 2017 11:15;2434661;18.01.2017 11:15:00;2201564;2579118
24. Januar 2017 11:30;2425329;24.01.2017 11:30:00;2403466;2579208
17. Januar 2017 18:15;2434919;17.01.2017 18:15:00;2615385;2580054
26. Januar 2017 18:15;2440285;26.01.2017 18:15:00;2312111;2580086
18. Januar 2017 08:30;2438169;18.01.2017 08:30:00;2320617;2580149
25. Januar 2017 12:15;2435125;25.01.2017 12:15:00;2144907;2580161
17. Januar 2017 11:45;2440079;17.01.2017 11:45:00;2382217;2580283
18. Januar 2017 08:15;2435745;18.01.2017 08:15:00;2315842;2580812
25. Januar 2017 18:15;2441902;25.01.2017 18:15:00;2439964;2581647
17. Januar 2017 09:30;2437567;17.01.2017 09:30:00;2504565;2581917
17. Januar 2017 08:45;2436161;17.01.2017 08:45:00;2504225;2581939
27. Februar 2018 10:15;2429263;27.02.2018 10:15:00;3065608;2583013
27. Februar 2018 09:15;2436696;27.02.2018 09:15:00;3040455;2583073
23. Januar 2017 09:00;2434116;23.01.2017 09:00:00;2334230;2583726
20. Januar 2017 09:15;2444788;20.01.2017 09:15:00;2412908;2584978
28. Februar 2018 10:00;2444886;28.02.2018 10:00:00;2969197;2585109
25. Januar 2017 18:30;2439415;25.01.2017 18:30:00;2460078;2585116
27. Februar 2018 09:00;2436134;27.02.2018 09:00:00;3075393;2585925
